Lower	Upper	Sex	Exposure	scenario	predicted_CSO	total_cso_driven	total_ncso_driven	overall_ppv	ppv_first	ppv_xct	diagnostic_ls_css_first	diagnostic_ls_css_xct	diagnostic_ls_os_first	diagnostic_ls_os_xct
40	44	Male	Former	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_3	Anus	8	7	14	11	3	42.5	218.2	45.9	212.7
40	44	Male	Never	old_3	Bladder, urothelial	6	5	14	10	4	41.4	123.3	40.8	123.3
40	44	Male	Never	old_3	Bone and soft tissue	10	6	46	44	3	7	236.3	7.2	230.2
40	44	Male	Never	old_3	Breast	53	53	4	1	4	649.9	163	649.9	159.5
40	44	Male	Never	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_3	Colon, rectum	100	75	27	24	3	13.7	216.1	13.9	214.7
40	44	Male	Never	old_3	Head and neck	53	36	36	32	5	19.7	107.4	18.5	109.1
40	44	Male	Never	old_3	Kidney	7	6	22	14	9	27.5	40.4	28.4	41.5
40	44	Male	Never	old_3	Liver, bile duct	22	17	26	19	9	18.7	47.8	22.1	49.2
40	44	Male	Never	old_3	Lung	98	97	5	1	4	209.6	145.3	225.5	142.2
40	44	Male	Never	old_3	Lymphoid lineage	90	59	37	34	4	29.7	125.6	28.9	126.7
40	44	Male	Never	old_3	Melanocytic lineage	2	2	10	8	3	Inf	213.9	Inf	208.9
40	44	Male	Never	old_3	Myeloid lineage	0	0	3	0	3	Inf	213.6	Inf	208.6
40	44	Male	Never	old_3	Neuroendocrine cells	41	39	5	3	2	79.4	294.1	80.4	294
40	44	Male	Never	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_3	Pancreas, gallbladder	42	38	15	11	4	48.5	129.9	53.7	134.5
40	44	Male	Never	old_3	Plasma cell neoplasm	31	28	9	8	1	Inf	524.2	Inf	511.9
40	44	Male	Never	old_3	Prostate	16	15	9	6	3	230.9	191.5	209.2	189
40	44	Male	Never	old_3	Stomach, esophagus	38	34	14	10	4	33.2	148.4	35.6	150.3
40	44	Male	Never	old_3	Thyroid gland	0	0	3	0	3	Inf	213.9	Inf	208.9
40	44	Male	Never	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_4	Anus	8	7	11	9	2	53.2	428.6	57.5	418.2
40	44	Male	Never	old_4	Bladder, urothelial	5	5	7	5	2	77.1	256.7	75.8	256.7
40	44	Male	Never	old_4	Bone and soft tissue	8	5	28	27	2	11.3	432.5	11.7	424.5
40	44	Male	Never	old_4	Breast	52	52	2	0	2	1272.7	299.5	1272.7	294.7
40	44	Male	Never	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_4	Colon, rectum	93	74	21	20	1	16.3	436.6	16.5	433.9
40	44	Male	Never	old_4	Head and neck	42	35	18	16	3	40.4	194.3	37.9	198
40	44	Male	Never	old_4	Kidney	6	6	11	7	5	57.4	80.5	59.5	82.7
40	44	Male	Never	old_4	Liver, bile duct	18	17	14	10	4	32.4	95.7	38.5	98.5
40	44	Male	Never	old_4	Lung	96	95	3	1	2	267.7	298	288.6	292.8
40	44	Male	Never	old_4	Lymphoid lineage	70	58	19	18	2	59.2	239.3	57.5	241.4
40	44	Male	Never	old_4	Melanocytic lineage	2	2	6	4	2	Inf	415.5	Inf	406.6
40	44	Male	Never	old_4	Myeloid lineage	0	0	2	0	1	Inf	415.1	Inf	406.3
40	44	Male	Never	old_4	Neuroendocrine cells	40	39	3	2	1	130.4	552.1	133.7	554.7
40	44	Male	Never	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_4	Pancreas, gallbladder	39	37	7	5	2	93	252.2	103.3	261.7
40	44	Male	Never	old_4	Plasma cell neoplasm	30	28	6	5	1	Inf	1027.6	Inf	1005.7
40	44	Male	Never	old_4	Prostate	15	15	5	3	2	600.8	352.4	535.9	349.9
40	44	Male	Never	old_4	Stomach, esophagus	35	33	7	5	2	62.9	280.4	66.5	285
40	44	Male	Never	old_4	Thyroid gland	0	0	2	0	2	Inf	415.5	Inf	406.7
40	44	Male	Never	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Any	old_3	Anus	21	19	70	10	66	77.1	5.9	75.5	6
45	49	Female	Any	old_3	Bladder, urothelial	6	5	25	20	7	16.1	66.6	16.3	67
45	49	Female	Any	old_3	Bone and soft tissue	11	7	58	42	27	8.2	16.1	8	16.3
45	49	Female	Any	old_3	Breast	150	49	70	67	7	12.4	62.9	12.1	63.2
45	49	Female	Any	old_3	Cervix	14	2	84	83	4	4.7	109.9	4.8	109.9
45	49	Female	Any	old_3	Colon, rectum	115	72	42	37	8	9	59.2	9.1	59.5
45	49	Female	Any	old_3	Head and neck	70	45	56	36	31	13.7	12.9	13.2	13.1
45	49	Female	Any	old_3	Kidney	7	6	26	14	15	31.7	25	32.3	25.1
45	49	Female	Any	old_3	Liver, bile duct	21	17	31	21	14	19.2	28.9	22.9	29.3
45	49	Female	Any	old_3	Lung	114	92	26	19	8	13.1	55.6	13.8	55.5
45	49	Female	Any	old_3	Lymphoid lineage	82	55	38	33	7	47.9	68.4	43.5	68.3
45	49	Female	Any	old_3	Melanocytic lineage	2	2	13	8	6	Inf	82.1	Inf	82.4
45	49	Female	Any	old_3	Myeloid lineage	0	0	6	0	5	Inf	81.9	Inf	82.2
45	49	Female	Any	old_3	Neuroendocrine cells	45	37	21	17	5	15.6	71.2	15.7	73.5
45	49	Female	Any	old_3	Ovary	44	12	74	72	8	4.9	73.8	4.9	73.8
45	49	Female	Any	old_3	Pancreas, gallbladder	46	37	29	20	11	22	38.5	24.3	39.3
45	49	Female	Any	old_3	Plasma cell neoplasm	30	26	14	12	2	Inf	203.1	Inf	203.9
45	49	Female	Any	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Any	old_3	Stomach, esophagus	37	32	21	14	8	23.4	55.6	24.5	57.2
45	49	Female	Any	old_3	Thyroid gland	0	0	6	0	6	Inf	82.1	Inf	82.4
45	49	Female	Any	old_3	Uterus	74	61	36	17	23	45.3	16.7	44.9	16.7
45	49	Female	Any	old_4	Anus	13	11	50	12	43	60.4	9.1	59.1	9.2
45	49	Female	Any	old_4	Bladder, urothelial	5	5	14	11	3	28.1	139.8	28.5	140.8
45	49	Female	Any	old_4	Bone and soft tissue	8	6	38	28	14	12	31.2	11.7	31.5
45	49	Female	Any	old_4	Breast	98	47	53	51	4	16.2	119.9	15.8	120.8
45	49	Female	Any	old_4	Cervix	7	2	67	66	2	5.9	214.3	6	214.7
45	49	Female	Any	old_4	Colon, rectum	102	69	35	32	4	10.2	121.2	10.3	121.8
45	49	Female	Any	old_4	Head and neck	47	37	34	21	16	23.5	24.7	22.7	25.1
45	49	Female	Any	old_4	Kidney	6	6	15	7	8	65.3	44.6	66.6	45.1
45	49	Female	Any	old_4	Liver, bile duct	17	15	18	11	7	32.5	54.4	38.8	55.3
45	49	Female	Any	old_4	Lung	105	88	20	16	4	15.7	109	16.6	109
45	49	Female	Any	old_4	Lymphoid lineage	64	53	20	17	4	96.9	128.6	87.7	128.9
45	49	Female	Any	old_4	Melanocytic lineage	2	2	7	4	3	Inf	169.4	Inf	170.2
45	49	Female	Any	old_4	Myeloid lineage	0	0	3	0	3	Inf	169.2	Inf	169.9
45	49	Female	Any	old_4	Neuroendocrine cells	42	36	15	13	3	20.4	115.1	20.5	119.5
45	49	Female	Any	old_4	Ovary	24	12	52	51	4	7	152.2	7	152.5
45	49	Female	Any	old_4	Pancreas, gallbladder	39	35	15	10	6	38	74.2	41.7	75.9
45	49	Female	Any	old_4	Plasma cell neoplasm	28	26	9	8	1	Inf	426.8	Inf	428.8
45	49	Female	Any	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Any	old_4	Stomach, esophagus	33	30	11	7	4	44.1	105.4	46.3	108.4
45	49	Female	Any	old_4	Thyroid gland	0	0	3	0	3	Inf	169.4	Inf	170.2
45	49	Female	Any	old_4	Uterus	58	53	18	8	11	88	36.4	87.3	36.5
45	49	Female	Current	old_3	Anus	27	25	77	7	75	101.2	5.2	99	5.3
45	49	Female	Current	old_3	Bladder, urothelial	8	5	41	35	9	9	48.9	9.1	49.3
45	49	Female	Current	old_3	Bone and soft tissue	12	7	59	40	32	8.5	12.5	8.3	12.8
45	49	Female	Current	old_3	Breast	152	51	70	66	11	12.6	39.1	12.3	39.4
45	49	Female	Current	old_3	Cervix	21	2	89	88	6	4.4	80.3	4.5	80.6
45	49	Female	Current	old_3	Colon, rectum	132	74	50	44	10	7.6	41.2	7.8	41.6
45	49	Female	Current	old_3	Head and neck	130	53	76	59	42	8.4	9	8.2	9.2
45	49	Female	Current	old_3	Kidney	8	6	34	16	21	26.5	16	27	16.4
45	49	Female	Current	old_3	Liver, bile duct	25	17	42	29	18	13.5	20.8	16.1	21.3
45	49	Female	Current	old_3	Lung	191	98	56	49	14	5.3	29.5	5.5	29.3
45	49	Female	Current	old_3	Lymphoid lineage	84	56	39	32	9	48.7	48.9	44.2	49.3
45	49	Female	Current	old_3	Melanocytic lineage	2	2	14	7	7	Inf	58.8	Inf	59.2
45	49	Female	Current	old_3	Myeloid lineage	0	0	7	0	7	Inf	58.6	Inf	59
45	49	Female	Current	old_3	Neuroendocrine cells	66	40	47	40	11	6.4	28.6	6.4	29.8
45	49	Female	Current	old_3	Ovary	44	13	74	71	9	4.9	54.8	4.9	55
45	49	Female	Current	old_3	Pancreas, gallbladder	52	39	37	26	16	16.7	24.6	18.3	25.3
45	49	Female	Current	old_3	Plasma cell neoplasm	30	26	14	12	3	Inf	143.8	Inf	144.8
45	49	Female	Current	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Current	old_3	Stomach, esophagus	42	33	30	21	12	16.3	35.7	17.1	36.9
45	49	Female	Current	old_3	Thyroid gland	0	0	7	0	7	Inf	58.8	Inf	59.2
45	49	Female	Current	old_3	Uterus	74	61	36	17	23	45.5	16.4	45.1	16.4
45	49	Female	Current	old_4	Anus	15	14	59	10	54	72.3	7.3	70.8	7.4
45	49	Female	Current	old_4	Bladder, urothelial	6	5	25	22	5	14.3	97.5	14.5	98.6
45	49	Female	Current	old_4	Bone and soft tissue	8	6	40	27	18	12.5	20.3	12.2	20.8
45	49	Female	Current	old_4	Breast	99	48	54	51	6	16.3	69.4	16	70.4
45	49	Female	Current	old_4	Cervix	9	2	76	75	3	5.2	145.7	5.3	146.8
45	49	Female	Current	old_4	Colon, rectum	115	70	42	39	5	8.5	75.2	8.6	75.9
45	49	Female	Current	old_4	Head and neck	70	41	56	42	24	11.8	15	11.4	15.3
45	49	Female	Current	old_4	Kidney	6	6	21	9	13	52.9	24.4	53.9	25.1
45	49	Female	Current	old_4	Liver, bile duct	19	16	26	17	10	21.4	35.2	25.6	36.2
45	49	Female	Current	old_4	Lung	164	91	48	44	7	5.8	52.5	6.1	52.3
45	49	Female	Current	old_4	Lymphoid lineage	65	54	21	17	5	98.1	84.7	88.9	85.8
45	49	Female	Current	old_4	Melanocytic lineage	2	2	8	4	4	Inf	114.7	Inf	115.8
45	49	Female	Current	old_4	Myeloid lineage	0	0	4	0	4	Inf	114.5	Inf	115.6
45	49	Female	Current	old_4	Neuroendocrine cells	58	38	39	34	7	7.5	40	7.5	41.9
45	49	Female	Current	old_4	Ovary	24	12	53	50	4	7	106.9	7.1	107.7
45	49	Female	Current	old_4	Pancreas, gallbladder	42	36	22	14	9	27.1	40.6	29.7	41.9
45	49	Female	Current	old_4	Plasma cell neoplasm	28	26	10	8	1	Inf	287.2	Inf	290
45	49	Female	Current	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Current	old_4	Stomach, esophagus	35	31	17	12	6	28.3	61.4	29.6	63.6
45	49	Female	Current	old_4	Thyroid gland	0	0	4	0	4	Inf	114.7	Inf	115.8
45	49	Female	Current	old_4	Uterus	58	53	18	8	11	88.2	35.4	87.6	35.5
45	49	Female	Former	old_3	Anus	23	21	73	9	70	86.4	5.6	84.6	5.7
45	49	Female	Former	old_3	Bladder, urothelial	7	5	30	25	7	12.7	61.1	12.8	61.6
45	49	Female	Former	old_3	Bone and soft tissue	11	7	58	41	28	8.2	15.8	8	15.9
45	49	Female	Former	old_3	Breast	150	49	70	67	8	12.4	58.8	12.2	59.2
45	49	Female	Former	old_3	Cervix	17	2	87	86	5	4.6	106.8	4.6	106.9
45	49	Female	Former	old_3	Colon, rectum	118	72	44	39	8	8.6	56.2	8.8	56.5
45	49	Female	Former	old_3	Head and neck	73	47	58	35	35	14.2	11.5	13.7	11.6
45	49	Female	Former	old_3	Kidney	7	6	29	16	15	27.6	24	28.1	24.1
45	49	Female	Former	old_3	Liver, bile duct	21	17	33	22	14	17.8	28.2	21.2	28.5
45	49	Female	Former	old_3	Lung	119	92	29	22	9	11.5	51.9	12.1	51.9
45	49	Female	Former	old_3	Lymphoid lineage	82	55	38	33	7	48.1	64.8	43.6	64.8
45	49	Female	Former	old_3	Melanocytic lineage	2	2	13	8	6	Inf	76.6	Inf	76.9
45	49	Female	Former	old_3	Myeloid lineage	0	0	6	0	6	Inf	76.4	Inf	76.8
45	49	Female	Former	old_3	Neuroendocrine cells	46	37	24	19	6	13.9	63.9	14	66
45	49	Female	Former	old_3	Ovary	44	12	74	72	8	4.9	69.4	4.9	69.5
45	49	Female	Former	old_3	Pancreas, gallbladder	46	37	29	19	12	22.9	36.2	25.2	37
45	49	Female	Former	old_3	Plasma cell neoplasm	30	26	14	12	2	Inf	189	Inf	189.9
45	49	Female	Former	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Former	old_3	Stomach, esophagus	38	32	23	16	8	21.3	53	22.3	54.5
45	49	Female	Former	old_3	Thyroid gland	0	0	6	0	6	Inf	76.6	Inf	76.9
45	49	Female	Former	old_3	Uterus	74	61	36	17	23	45.3	16.6	44.9	16.7
45	49	Female	Former	old_4	Anus	14	12	54	12	48	64.9	8.2	63.6	8.3
45	49	Female	Former	old_4	Bladder, urothelial	6	5	18	15	4	21.4	128.4	21.7	129.5
45	49	Female	Former	old_4	Bone and soft tissue	8	6	38	28	14	12.1	30	11.8	30.3
45	49	Female	Former	old_4	Breast	98	48	53	51	4	16.2	111.5	15.8	112.5
45	49	Female	Former	old_4	Cervix	8	2	71	70	2	5.5	206.4	5.6	207
45	49	Female	Former	old_4	Colon, rectum	105	69	36	34	4	9.7	114	9.9	114.7
45	49	Female	Former	old_4	Head and neck	48	38	35	21	18	24.1	21.5	23.3	21.9
45	49	Female	Former	old_4	Kidney	6	6	16	8	8	56.1	42.2	57.2	42.7
45	49	Female	Former	old_4	Liver, bile duct	18	15	19	12	7	29.8	52.7	35.6	53.5
45	49	Female	Former	old_4	Lung	109	88	22	19	4	13.6	100.6	14.3	100.7
45	49	Female	Former	old_4	Lymphoid lineage	64	53	20	17	4	97.1	121.2	87.9	121.7
45	49	Female	Former	old_4	Melanocytic lineage	2	2	7	4	3	Inf	157.9	Inf	158.8
45	49	Female	Former	old_4	Myeloid lineage	0	0	3	0	3	Inf	157.7	Inf	158.6
45	49	Female	Former	old_4	Neuroendocrine cells	43	37	17	15	3	17.9	101.7	18	105.8
45	49	Female	Former	old_4	Ovary	24	12	52	50	4	7	142.9	7	143.4
45	49	Female	Former	old_4	Pancreas, gallbladder	38	35	15	10	6	39.6	68.9	43.5	70.6
45	49	Female	Former	old_4	Plasma cell neoplasm	28	26	9	8	1	Inf	397.4	Inf	399.7
45	49	Female	Former	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Former	old_4	Stomach, esophagus	33	30	13	9	4	39	100	40.9	102.9
45	49	Female	Former	old_4	Thyroid gland	0	0	3	0	3	Inf	157.9	Inf	158.8
45	49	Female	Former	old_4	Uterus	58	53	18	8	11	88	36.3	87.4	36.4
45	49	Female	Never	old_3	Anus	18	16	66	11	61	68.2	6.4	66.7	6.5
45	49	Female	Never	old_3	Bladder, urothelial	6	5	18	13	6	25.5	75.6	25.9	76
45	49	Female	Never	old_3	Bone and soft tissue	11	7	57	42	26	8.1	17.6	7.9	17.6
45	49	Female	Never	old_3	Breast	149	49	69	67	6	12.3	76.4	12.1	76.5
45	49	Female	Never	old_3	Cervix	12	2	81	80	4	4.9	122	4.9	121.7
45	49	Female	Never	old_3	Colon, rectum	110	72	40	35	7	9.6	67.7	9.8	68
45	49	Female	Never	old_3	Head and neck	56	42	44	24	26	20.5	15.6	19.8	15.8
45	49	Female	Never	old_3	Kidney	7	6	24	12	13	35.5	29.8	36.2	29.7
45	49	Female	Never	old_3	Liver, bile duct	20	16	28	17	12	22.7	32.4	27.1	32.6
45	49	Female	Never	old_3	Lung	94	90	10	4	6	61.7	74.5	64.9	74.5
45	49	Female	Never	old_3	Lymphoid lineage	82	55	37	33	6	47.7	77.4	43.3	77
45	49	Female	Never	old_3	Melanocytic lineage	2	2	12	8	5	Inf	93.5	Inf	93.6
45	49	Female	Never	old_3	Myeloid lineage	0	0	5	0	5	Inf	93.3	Inf	93.5
45	49	Female	Never	old_3	Neuroendocrine cells	39	37	10	7	4	42.5	123.4	43.1	125.8
45	49	Female	Never	old_3	Ovary	44	12	74	72	7	4.9	82.6	4.9	82.5
45	49	Female	Never	old_3	Pancreas, gallbladder	44	36	27	18	10	23.9	46.1	26.3	46.8
45	49	Female	Never	old_3	Plasma cell neoplasm	30	26	14	12	2	Inf	232.1	Inf	232.5
45	49	Female	Never	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Never	old_3	Stomach, esophagus	36	31	18	12	7	27.8	66	29.2	67.7
45	49	Female	Never	old_3	Thyroid gland	0	0	5	0	5	Inf	93.5	Inf	93.7
45	49	Female	Never	old_3	Uterus	73	61	36	17	22	45.2	16.8	44.8	16.8
45	49	Female	Never	old_4	Anus	12	10	46	13	38	55.9	10.3	54.8	10.5
45	49	Female	Never	old_4	Bladder, urothelial	5	5	10	7	3	46.2	161.6	46.9	162.5
45	49	Female	Never	old_4	Bone and soft tissue	8	6	37	28	12	11.9	36.7	11.6	36.8
45	49	Female	Never	old_4	Breast	97	47	53	52	3	16.1	150.5	15.8	151.2
45	49	Female	Never	old_4	Cervix	6	2	62	61	2	6.4	245.2	6.5	244.9
45	49	Female	Never	old_4	Colon, rectum	98	69	32	30	3	11	145.9	11.1	146.4
45	49	Female	Never	old_4	Head and neck	41	35	24	13	13	38.7	32	37.5	32.5
45	49	Female	Never	old_4	Kidney	6	5	12	6	7	74.2	58.2	75.7	58
45	49	Female	Never	old_4	Liver, bile duct	17	15	15	9	6	39.3	63.8	47	64.4
45	49	Female	Never	old_4	Lung	90	87	6	3	3	76.5	155	80.7	155.3
45	49	Female	Never	old_4	Lymphoid lineage	64	53	20	17	3	96.5	150.7	87.4	150.3
45	49	Female	Never	old_4	Melanocytic lineage	2	2	6	4	2	Inf	196.9	Inf	197.3
45	49	Female	Never	old_4	Myeloid lineage	0	0	2	0	2	Inf	196.7	Inf	197.1
45	49	Female	Never	old_4	Neuroendocrine cells	38	36	6	4	2	66.4	238.9	67.1	244.5
45	49	Female	Never	old_4	Ovary	24	12	52	51	3	7	173.8	7	173.7
45	49	Female	Never	old_4	Pancreas, gallbladder	38	34	14	9	5	41.8	96.7	45.9	98.3
45	49	Female	Never	old_4	Plasma cell neoplasm	28	26	9	8	1	Inf	497.1	Inf	498.1
45	49	Female	Never	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Never	old_4	Stomach, esophagus	32	30	9	6	4	54.6	130.8	57.4	134
45	49	Female	Never	old_4	Thyroid gland	0	0	2	0	2	Inf	196.9	Inf	197.3
45	49	Female	Never	old_4	Uterus	58	53	18	8	10	87.9	36.8	87.2	36.8
45	49	Male	Any	old_3	Anus	9	7	23	20	5	26.9	118.7	30.4	121.2
45	49	Male	Any	old_3	Bladder, urothelial	8	5	39	34	7	12.5	60.3	12.3	61.7
45	49	Male	Any	old_3	Bone and soft tissue	11	6	50	46	6	7.2	70.9	7.6	75.9
45	49	Male	Any	old_3	Breast	55	55	8	1	7	442.8	72.1	443.7	73.5
45	49	Male	Any	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Any	old_3	Colon, rectum	129	77	43	40	5	7.8	101.7	8.1	105.7
45	49	Male	Any	old_3	Head and neck	121	38	72	68	10	8.8	44.5	8.6	47.5
45	49	Male	Any	old_3	Kidney	9	7	36	26	14	13.6	29	13.9	30.7
45	49	Male	Any	old_3	Liver, bile duct	35	18	54	47	13	9.8	34.6	11.7	36.2
45	49	Male	Any	old_3	Lung	127	104	27	18	10	15.4	51.7	17.5	52.2
45	49	Male	Any	old_3	Lymphoid lineage	104	60	46	42	6	24.2	82.1	21.3	85.8
45	49	Male	Any	old_3	Melanocytic lineage	3	2	17	13	5	Inf	116.5	Inf	119.1
45	49	Male	Any	old_3	Myeloid lineage	0	0	5	0	4	Inf	116.3	Inf	118.9
45	49	Male	Any	old_3	Neuroendocrine cells	48	41	19	15	5	16.8	89.8	18.6	96.7
45	49	Male	Any	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Any	old_3	Pancreas, gallbladder	52	40	30	24	9	27.2	52.6	27.9	57.6
45	49	Male	Any	old_3	Plasma cell neoplasm	33	28	15	13	2	Inf	282.8	Inf	289.1
45	49	Male	Any	old_3	Prostate	20	16	27	21	7	79	56.1	89.7	60.7
45	49	Male	Any	old_3	Stomach, esophagus	46	35	29	23	7	15.2	73.9	16.3	76.6
45	49	Male	Any	old_3	Thyroid gland	0	0	5	0	5	Inf	116.5	Inf	119.2
45	49	Male	Any	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Any	old_4	Anus	9	7	18	16	2	32.7	225.7	36.7	231.9
45	49	Male	Any	old_4	Bladder, urothelial	7	5	24	21	4	20.2	123.5	19.8	126.7
45	49	Male	Any	old_4	Bone and soft tissue	8	6	32	29	4	11.3	108.3	12	117.6
45	49	Male	Any	old_4	Breast	53	53	4	0	4	850.7	129.4	852.4	133.3
45	49	Male	Any	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Any	old_4	Colon, rectum	115	75	36	34	3	8.9	191	9.3	200.5
45	49	Male	Any	old_4	Head and neck	68	37	50	46	6	12.9	70.1	12.6	75.9
45	49	Male	Any	old_4	Kidney	7	6	21	14	7	25.9	50.9	26.4	54.4
45	49	Male	Any	old_4	Liver, bile duct	25	17	35	30	7	14.1	63.8	17	67.1
45	49	Male	Any	old_4	Lung	116	98	20	16	5	18.3	101.7	20.8	104
45	49	Male	Any	old_4	Lymphoid lineage	76	58	26	23	4	45.8	144.4	40.5	151.7
45	49	Male	Any	old_4	Melanocytic lineage	2	2	9	7	2	Inf	219.3	Inf	225.9
45	49	Male	Any	old_4	Myeloid lineage	0	0	2	0	2	Inf	219.1	Inf	225.7
45	49	Male	Any	old_4	Neuroendocrine cells	45	40	14	11	3	22.5	138	25.1	150.4
45	49	Male	Any	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Any	old_4	Pancreas, gallbladder	43	38	16	12	5	47.2	93.3	48.3	102.6
45	49	Male	Any	old_4	Plasma cell neoplasm	31	28	10	9	1	Inf	539.8	Inf	556
45	49	Male	Any	old_4	Prostate	17	15	15	12	4	183.2	83.5	223.5	91.4
45	49	Male	Any	old_4	Stomach, esophagus	40	34	18	15	4	24.5	131.6	26.4	137.5
45	49	Male	Any	old_4	Thyroid gland	0	0	2	0	2	Inf	219.4	Inf	226
45	49	Male	Any	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_3	Anus	9	7	25	19	6	27.3	80.7	30.8	82.9
45	49	Male	Current	old_3	Bladder, urothelial	11	6	54	49	10	8.5	45.3	8.3	46.4
45	49	Male	Current	old_3	Bone and soft tissue	11	6	51	45	12	7.5	31.6	7.9	34.7
45	49	Male	Current	old_3	Breast	58	58	13	1	12	467	42.2	468	43
45	49	Male	Current	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_3	Colon, rectum	146	79	50	46	7	6.8	62.7	7.1	66
45	49	Male	Current	old_3	Head and neck	258	40	87	84	15	7.2	25	7	27.3
45	49	Male	Current	old_3	Kidney	10	7	43	30	19	11.9	20.1	12.2	21.7
45	49	Male	Current	old_3	Liver, bile duct	45	19	65	57	17	8	26.2	9.6	27.6
45	49	Male	Current	old_3	Lung	193	115	52	40	19	7	27.1	7.9	27.4
45	49	Male	Current	old_3	Lymphoid lineage	105	62	46	42	8	24.5	59.9	21.6	63
45	49	Male	Current	old_3	Melanocytic lineage	3	2	18	13	6	Inf	79.7	Inf	82
45	49	Male	Current	old_3	Myeloid lineage	0	0	7	0	6	Inf	79.5	Inf	81.8
45	49	Male	Current	old_3	Neuroendocrine cells	63	43	38	32	9	7.8	39.4	8.8	43.3
45	49	Male	Current	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_3	Pancreas, gallbladder	60	42	40	30	14	21.6	31.2	22.1	34.5
45	49	Male	Current	old_3	Plasma cell neoplasm	33	29	15	13	3	Inf	191.2	Inf	196.7
45	49	Male	Current	old_3	Prostate	21	17	31	20	14	84.1	24.4	95.5	27
45	49	Male	Current	old_3	Stomach, esophagus	54	36	40	33	11	10.9	47.9	11.8	50.1
45	49	Male	Current	old_3	Thyroid gland	0	0	7	0	7	Inf	79.7	Inf	82
45	49	Male	Current	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_4	Anus	9	7	19	16	3	33	149.5	37	155.3
45	49	Male	Current	old_4	Bladder, urothelial	8	5	37	34	5	12.3	90	12.1	93
45	49	Male	Current	old_4	Bone and soft tissue	8	6	34	28	8	11.7	44.2	12.4	48.9
45	49	Male	Current	old_4	Breast	55	54	7	0	6	873.2	74.8	874.9	77.5
45	49	Male	Current	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_4	Colon, rectum	128	76	43	40	4	7.6	109.1	7.9	116.6
45	49	Male	Current	old_4	Head and neck	121	38	72	69	10	8.7	35.7	8.5	39.5
45	49	Male	Current	old_4	Kidney	8	6	27	17	11	22	31.2	22.4	34
45	49	Male	Current	old_4	Liver, bile duct	29	18	46	40	9	10.7	44.4	12.8	47.2
45	49	Male	Current	old_4	Lung	164	103	43	37	9	7.7	50.4	8.7	51.8
45	49	Male	Current	old_4	Lymphoid lineage	77	59	27	23	5	46.3	100.2	41	106.3
45	49	Male	Current	old_4	Melanocytic lineage	2	2	10	7	3	Inf	146.7	Inf	152.7
45	49	Male	Current	old_4	Myeloid lineage	0	0	3	0	3	Inf	146.5	Inf	152.4
45	49	Male	Current	old_4	Neuroendocrine cells	56	41	31	27	6	9.6	55.1	10.8	61.2
45	49	Male	Current	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_4	Pancreas, gallbladder	47	39	23	17	8	35	50.7	35.8	56.5
45	49	Male	Current	old_4	Plasma cell neoplasm	31	28	10	9	1	Inf	359	Inf	373.5
45	49	Male	Current	old_4	Prostate	18	16	20	11	10	193	33.1	235.5	36.9
45	49	Male	Current	old_4	Stomach, esophagus	45	34	28	23	6	16	80.6	17.3	85.4
45	49	Male	Current	old_4	Thyroid gland	0	0	3	0	3	Inf	146.8	Inf	152.7
45	49	Male	Current	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
