Lower	Upper	Sex	Exposure	scenario	predicted_CSO	total_cso_driven	total_ncso_driven	overall_ppv	ppv_first	ppv_xct	diagnostic_ls_css_first	diagnostic_ls_css_xct	diagnostic_ls_os_first	diagnostic_ls_os_xct
40	44	Male	Former	old_4	Thyroid gland	0	0	1	0	1	Inf	740.2	Inf	730.8
40	44	Male	Former	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_3	Anus	7	7	7	6	1	93.8	759.4	101.3	742.6
40	44	Male	Never	old_3	Bladder, urothelial	5	5	5	4	2	153.9	370	147.6	372.8
40	44	Male	Never	old_3	Bone and soft tissue	7	5	24	23	1	15.1	796	15.6	781.9
40	44	Male	Never	old_3	Breast	52	52	1	0	1	1773.9	554.6	1773.9	546.2
40	44	Male	Never	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_3	Colon, rectum	83	74	12	11	1	31.5	690	32	691.1
40	44	Male	Never	old_3	Head and neck	38	35	10	8	2	74.5	305.8	70.3	313.6
40	44	Male	Never	old_3	Kidney	6	6	11	7	4	64.3	117.7	66.6	121.1
40	44	Male	Never	old_3	Liver, bile duct	18	16	10	7	3	47.6	139.6	56.7	144.1
40	44	Male	Never	old_3	Lung	95	95	2	1	1	449.5	512.4	484.3	506.4
40	44	Male	Never	old_3	Lymphoid lineage	65	57	13	12	2	99.7	388.4	96.9	392.8
40	44	Male	Never	old_3	Melanocytic lineage	2	2	8	7	1	Inf	736.8	Inf	722.5
40	44	Male	Never	old_3	Myeloid lineage	0	0	1	0	1	Inf	736.4	Inf	722.1
40	44	Male	Never	old_3	Neuroendocrine cells	39	39	2	1	1	223.3	937.8	226.3	947.7
40	44	Male	Never	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_3	Pancreas, gallbladder	38	37	5	4	1	120.6	413.5	134.4	432.1
40	44	Male	Never	old_3	Plasma cell neoplasm	29	28	4	4	0	Inf	1828.5	Inf	1793
40	44	Male	Never	old_3	Prostate	15	15	4	3	1	536.7	620.8	487	617.9
40	44	Male	Never	old_3	Stomach, esophagus	35	33	6	5	1	72.7	462.1	77.7	473.5
40	44	Male	Never	old_3	Thyroid gland	0	0	1	0	1	Inf	736.9	Inf	722.6
40	44	Male	Never	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_4	Anus	7	7	6	5	1	100.3	894.6	108.4	874.7
40	44	Male	Never	old_4	Bladder, urothelial	5	5	4	3	1	181.8	467.4	175.5	470.3
40	44	Male	Never	old_4	Bone and soft tissue	7	5	19	18	1	17.7	915.8	18.2	901.2
40	44	Male	Never	old_4	Breast	52	51	1	0	1	2193.3	637.3	2193.3	628.1
40	44	Male	Never	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_4	Colon, rectum	82	74	11	10	1	32.9	846.8	33.4	846.1
40	44	Male	Never	old_4	Head and neck	38	35	9	7	2	85.1	368.6	80.2	377.1
40	44	Male	Never	old_4	Kidney	6	6	8	5	3	85.5	143.1	88.6	147.1
40	44	Male	Never	old_4	Liver, bile duct	17	16	8	6	2	55.3	170.4	65.9	175.8
40	44	Male	Never	old_4	Lung	95	94	1	0	1	490.7	612	529	604
40	44	Male	Never	old_4	Lymphoid lineage	63	57	11	10	1	116.4	461.2	113.1	466.3
40	44	Male	Never	old_4	Melanocytic lineage	2	2	5	4	1	Inf	865.4	Inf	848.9
40	44	Male	Never	old_4	Myeloid lineage	0	0	1	0	1	Inf	865	Inf	848.4
40	44	Male	Never	old_4	Neuroendocrine cells	39	39	1	1	1	257.1	1102.9	262.1	1114.7
40	44	Male	Never	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
40	44	Male	Never	old_4	Pancreas, gallbladder	38	37	4	3	1	151.4	491.1	169	513.4
40	44	Male	Never	old_4	Plasma cell neoplasm	29	28	4	4	0	Inf	2150.2	Inf	2109.1
40	44	Male	Never	old_4	Prostate	15	15	3	2	1	915.6	719.8	817.5	717.3
40	44	Male	Never	old_4	Stomach, esophagus	34	33	4	3	1	97.2	548.6	102.9	561.9
40	44	Male	Never	old_4	Thyroid gland	0	0	1	0	1	Inf	865.5	Inf	849
40	44	Male	Never	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Any	old_3	Anus	10	9	38	9	32	89.4	14.3	86.6	14.5
45	49	Female	Any	old_3	Bladder, urothelial	5	5	10	8	2	52.6	224.7	53.7	226.1
45	49	Female	Any	old_3	Bone and soft tissue	7	5	32	24	9	15.5	53.6	15.1	54.1
45	49	Female	Any	old_3	Breast	91	47	50	48	2	21.3	222.3	20.9	223.4
45	49	Female	Any	old_3	Cervix	5	2	56	55	1	8.3	380.8	8.4	380.1
45	49	Female	Any	old_3	Colon, rectum	85	68	22	19	3	18.3	200	18.6	200.9
45	49	Female	Any	old_3	Head and neck	39	35	22	13	11	43.6	42.1	41.7	42.6
45	49	Female	Any	old_3	Kidney	6	5	13	8	6	72.9	68.4	74.3	68.9
45	49	Female	Any	old_3	Liver, bile duct	16	15	13	9	5	48.9	81.7	59.3	83
45	49	Female	Any	old_3	Lung	96	87	12	10	3	25.2	190.4	26.4	190
45	49	Female	Any	old_3	Lymphoid lineage	59	53	14	11	3	158.6	219.2	144.2	218.7
45	49	Female	Any	old_3	Melanocytic lineage	2	2	8	7	2	Inf	303.9	Inf	304.2
45	49	Female	Any	old_3	Myeloid lineage	0	0	2	0	2	Inf	303.6	Inf	303.9
45	49	Female	Any	old_3	Neuroendocrine cells	39	36	9	8	2	33.4	198.2	33.3	205.4
45	49	Female	Any	old_3	Ovary	19	12	38	37	3	10.3	263.3	10.4	263
45	49	Female	Any	old_3	Pancreas, gallbladder	37	34	11	8	4	48.3	127	53.5	129.8
45	49	Female	Any	old_3	Plasma cell neoplasm	28	26	7	6	1	Inf	770.5	Inf	771.2
45	49	Female	Any	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Any	old_3	Stomach, esophagus	32	30	9	7	3	49	173.6	51.3	179.4
45	49	Female	Any	old_3	Thyroid gland	0	0	2	0	2	Inf	303.9	Inf	304.2
45	49	Female	Any	old_3	Uterus	55	51	14	8	7	131.6	63.7	130.8	63.7
45	49	Female	Any	old_4	Anus	9	9	34	9	27	89.3	15.9	86.8	16
45	49	Female	Any	old_4	Bladder, urothelial	5	5	8	6	2	63.1	272.7	64.3	274.4
45	49	Female	Any	old_4	Bone and soft tissue	7	5	26	20	8	17.8	61.7	17.3	62.4
45	49	Female	Any	old_4	Breast	79	47	42	41	2	23	253.8	22.6	255.4
45	49	Female	Any	old_4	Cervix	5	2	50	50	1	8.7	443.9	8.8	443.6
45	49	Female	Any	old_4	Colon, rectum	83	68	20	18	2	18.9	238	19.2	239
45	49	Female	Any	old_4	Head and neck	38	34	19	11	9	47.6	48.4	45.7	49.1
45	49	Female	Any	old_4	Kidney	6	5	10	6	5	96.4	80.3	98.3	81
45	49	Female	Any	old_4	Liver, bile duct	16	15	11	7	4	56.1	97.6	67.7	99.1
45	49	Female	Any	old_4	Lung	95	86	11	9	2	27	221.9	28.3	221.6
45	49	Female	Any	old_4	Lymphoid lineage	58	52	11	9	2	186.9	255.1	169.6	254.9
45	49	Female	Any	old_4	Melanocytic lineage	2	2	5	4	1	Inf	354.9	Inf	355.6
45	49	Female	Any	old_4	Myeloid lineage	0	0	1	0	1	Inf	354.6	Inf	355.3
45	49	Female	Any	old_4	Neuroendocrine cells	39	36	8	7	2	36.4	222.8	36.3	231.2
45	49	Female	Any	old_4	Ovary	17	12	34	32	2	11.3	311.2	11.4	311.1
45	49	Female	Any	old_4	Pancreas, gallbladder	36	34	9	6	3	59	147	65.1	150.3
45	49	Female	Any	old_4	Plasma cell neoplasm	27	26	6	5	1	Inf	901.7	Inf	903.5
45	49	Female	Any	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Any	old_4	Stomach, esophagus	31	30	7	5	2	65.8	203.6	69	210
45	49	Female	Any	old_4	Thyroid gland	0	0	1	0	1	Inf	354.9	Inf	355.6
45	49	Female	Any	old_4	Uterus	53	50	11	6	6	159.2	74.8	158.2	74.8
45	49	Female	Current	old_3	Anus	12	11	46	8	42	102.9	11	99.7	11.1
45	49	Female	Current	old_3	Bladder, urothelial	6	5	18	15	3	25.6	157.9	26.2	159.5
45	49	Female	Current	old_3	Bone and soft tissue	7	6	33	24	12	15.9	33.9	15.5	34.6
45	49	Female	Current	old_3	Breast	91	47	50	48	3	21.4	127.3	21	128.8
45	49	Female	Current	old_3	Cervix	7	2	66	65	2	7	259.1	7.1	260.4
45	49	Female	Current	old_3	Colon, rectum	91	69	27	24	4	14.6	125.1	14.8	125.9
45	49	Female	Current	old_3	Head and neck	52	37	40	29	16	19.1	24.4	18.3	24.9
45	49	Female	Current	old_3	Kidney	6	6	18	10	9	57.9	38.3	59	39.3
45	49	Female	Current	old_3	Liver, bile duct	18	15	19	14	7	31.3	54.1	37.9	55.6
45	49	Female	Current	old_3	Lung	128	88	34	31	5	8	92.4	8.4	91.9
45	49	Female	Current	old_3	Lymphoid lineage	60	53	14	11	3	159.9	146.2	145.4	147.5
45	49	Female	Current	old_3	Melanocytic lineage	2	2	9	7	2	Inf	205.7	Inf	207
45	49	Female	Current	old_3	Myeloid lineage	0	0	2	0	2	Inf	205.4	Inf	206.7
45	49	Female	Current	old_3	Neuroendocrine cells	48	37	26	23	4	10.8	67.8	10.7	70.9
45	49	Female	Current	old_3	Ovary	19	12	39	37	3	10.3	186.7	10.4	187.6
45	49	Female	Current	old_3	Pancreas, gallbladder	39	35	16	11	6	34.1	68.7	37.8	70.8
45	49	Female	Current	old_3	Plasma cell neoplasm	28	26	7	6	1	Inf	519.6	Inf	523
45	49	Female	Current	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Current	old_3	Stomach, esophagus	34	30	14	11	4	31.8	101.4	33.2	105.4
45	49	Female	Current	old_3	Thyroid gland	0	0	2	0	2	Inf	205.7	Inf	207
45	49	Female	Current	old_3	Uterus	55	51	14	7	7	131.8	61.8	131	61.8
45	49	Female	Current	old_4	Anus	11	10	41	8	36	100.9	11.9	98	12
45	49	Female	Current	old_4	Bladder, urothelial	5	5	14	12	3	30.2	188.7	30.8	190.7
45	49	Female	Current	old_4	Bone and soft tissue	7	5	28	20	10	18.2	37.8	17.7	38.7
45	49	Female	Current	old_4	Breast	80	47	43	41	3	23.2	143	22.7	144.9
45	49	Female	Current	old_4	Cervix	6	2	61	60	2	7.2	296.9	7.3	298.8
45	49	Female	Current	old_4	Colon, rectum	89	68	25	23	3	15	144.9	15.3	145.9
45	49	Female	Current	old_4	Head and neck	48	36	36	26	14	20.2	27.5	19.4	28
45	49	Female	Current	old_4	Kidney	6	6	14	7	7	75.8	43.2	77.4	44.4
45	49	Female	Current	old_4	Liver, bile duct	17	15	16	11	6	35.5	62.7	42.8	64.5
45	49	Female	Current	old_4	Lung	124	88	32	29	4	8.4	104.8	8.8	104.4
45	49	Female	Current	old_4	Lymphoid lineage	58	53	12	9	3	188.2	166.5	170.9	168.3
45	49	Female	Current	old_4	Melanocytic lineage	2	2	6	4	2	Inf	236.8	Inf	238.6
45	49	Female	Current	old_4	Myeloid lineage	0	0	2	0	2	Inf	236.6	Inf	238.4
45	49	Female	Current	old_4	Neuroendocrine cells	47	37	24	21	4	11.5	74.4	11.5	77.9
45	49	Female	Current	old_4	Ovary	17	12	34	32	2	11.4	216.9	11.4	218.2
45	49	Female	Current	old_4	Pancreas, gallbladder	37	34	13	9	5	40.9	77.3	45.1	79.7
45	49	Female	Current	old_4	Plasma cell neoplasm	27	26	6	5	1	Inf	599.9	Inf	604.5
45	49	Female	Current	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Current	old_4	Stomach, esophagus	33	30	11	8	3	41.5	116.2	43.4	120.7
45	49	Female	Current	old_4	Thyroid gland	0	0	2	0	2	Inf	236.8	Inf	238.7
45	49	Female	Current	old_4	Uterus	53	50	11	6	6	159.5	72.4	158.4	72.5
45	49	Female	Former	old_3	Anus	11	10	42	9	36	94.6	12.7	91.7	12.8
45	49	Female	Former	old_3	Bladder, urothelial	5	5	12	10	3	39.6	204.6	40.4	206.1
45	49	Female	Former	old_3	Bone and soft tissue	7	5	32	24	10	15.5	51.4	15.1	52
45	49	Female	Former	old_3	Breast	91	47	50	48	2	21.3	206.4	20.9	207.7
45	49	Female	Former	old_3	Cervix	6	2	60	60	2	7.6	366.5	7.7	366.3
45	49	Female	Former	old_3	Colon, rectum	86	68	23	20	3	17.3	188.4	17.6	189.3
45	49	Female	Former	old_3	Head and neck	40	35	23	12	12	44.5	36.4	42.6	36.9
45	49	Female	Former	old_3	Kidney	6	5	14	9	6	62.6	65.1	63.8	65.6
45	49	Female	Former	old_3	Liver, bile duct	17	15	14	10	5	44.7	79.6	54.1	80.9
45	49	Female	Former	old_3	Lung	98	87	14	11	3	21.5	175.5	22.6	175.4
45	49	Female	Former	old_3	Lymphoid lineage	59	53	14	11	3	158.9	207.4	144.5	207.2
45	49	Female	Former	old_3	Melanocytic lineage	2	2	9	7	2	Inf	283.4	Inf	284.1
45	49	Female	Former	old_3	Myeloid lineage	0	0	2	0	2	Inf	283.1	Inf	283.8
45	49	Female	Former	old_3	Neuroendocrine cells	39	36	10	9	2	29	175.4	28.9	182
45	49	Female	Former	old_3	Ovary	19	12	38	37	3	10.3	247.9	10.4	248
45	49	Female	Former	old_3	Pancreas, gallbladder	37	34	11	8	4	50.2	117.7	55.6	120.4
45	49	Female	Former	old_3	Plasma cell neoplasm	28	26	7	6	1	Inf	718.1	Inf	719.8
45	49	Female	Former	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Former	old_3	Stomach, esophagus	33	30	10	8	3	43.8	165.8	45.8	171.2
45	49	Female	Former	old_3	Thyroid gland	0	0	2	0	2	Inf	283.5	Inf	284.1
45	49	Female	Former	old_3	Uterus	55	51	14	7	7	131.6	63.4	130.9	63.4
45	49	Female	Former	old_4	Anus	10	9	37	9	31	93.8	13.9	91.1	14.1
45	49	Female	Former	old_4	Bladder, urothelial	5	5	10	8	2	47.2	248.9	48.1	250.7
45	49	Female	Former	old_4	Bone and soft tissue	7	5	26	20	8	17.8	59	17.3	59.7
45	49	Female	Former	old_4	Breast	79	47	42	41	2	23	235.3	22.6	237.2
45	49	Female	Former	old_4	Cervix	5	2	55	54	1	7.9	426.8	8	427
45	49	Female	Former	old_4	Colon, rectum	84	68	21	19	2	17.9	223.7	18.2	224.8
45	49	Female	Former	old_4	Head and neck	38	34	20	11	10	48.5	41.8	46.6	42.4
45	49	Female	Former	old_4	Kidney	6	5	11	7	5	82.4	76	84	76.8
45	49	Female	Former	old_4	Liver, bile duct	16	15	11	8	4	51.2	94.8	61.8	96.3
45	49	Female	Former	old_4	Lung	97	86	13	11	2	23	204.2	24.2	204.1
45	49	Female	Former	old_4	Lymphoid lineage	58	52	11	9	2	187.1	240.8	169.9	241
45	49	Female	Former	old_4	Melanocytic lineage	2	2	5	4	2	Inf	330.8	Inf	331.8
45	49	Female	Former	old_4	Myeloid lineage	0	0	2	0	1	Inf	330.5	Inf	331.5
45	49	Female	Former	old_4	Neuroendocrine cells	39	36	10	8	2	31.5	196.5	31.4	204.1
45	49	Female	Former	old_4	Ovary	17	12	34	32	2	11.3	292.6	11.4	292.9
45	49	Female	Former	old_4	Pancreas, gallbladder	36	34	9	6	3	61.5	135.9	67.8	139.2
45	49	Female	Former	old_4	Plasma cell neoplasm	27	26	6	5	1	Inf	839.9	Inf	842.6
45	49	Female	Former	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Former	old_4	Stomach, esophagus	32	30	8	6	2	58.2	193.9	60.9	199.9
45	49	Female	Former	old_4	Thyroid gland	0	0	2	0	2	Inf	330.8	Inf	331.9
45	49	Female	Former	old_4	Uterus	53	50	11	6	6	159.3	74.5	158.2	74.5
45	49	Female	Never	old_3	Anus	10	9	35	10	28	84.4	16.7	81.8	16.9
45	49	Female	Never	old_3	Bladder, urothelial	5	5	7	5	2	88.2	259.9	90.2	261
45	49	Female	Never	old_3	Bone and soft tissue	7	5	31	24	9	15.4	63.7	15	63.9
45	49	Female	Never	old_3	Breast	90	47	49	49	2	21.3	280.1	20.9	280.4
45	49	Female	Never	old_3	Cervix	5	2	50	50	1	9.2	435.4	9.3	433.2
45	49	Female	Never	old_3	Colon, rectum	83	68	20	18	3	20	239.6	20.3	240.3
45	49	Female	Never	old_3	Head and neck	36	34	15	7	9	75.9	55.5	72.7	56.1
45	49	Female	Never	old_3	Kidney	6	5	11	7	5	83.3	86.9	85	86.5
45	49	Female	Never	old_3	Liver, bile duct	16	15	11	7	5	59.7	94.3	72.3	95.3
45	49	Female	Never	old_3	Lung	88	86	4	2	2	131	267.1	137.5	267.2
45	49	Female	Never	old_3	Lymphoid lineage	59	53	13	11	2	158.3	254.9	143.9	252.9
45	49	Female	Never	old_3	Melanocytic lineage	2	2	8	7	2	Inf	353	Inf	352.4
45	49	Female	Never	old_3	Myeloid lineage	0	0	2	0	2	Inf	352.8	Inf	352.1
45	49	Female	Never	old_3	Neuroendocrine cells	37	36	4	2	1	112.6	409.7	112.6	419.5
45	49	Female	Never	old_3	Ovary	18	12	38	37	2	10.3	299	10.3	297.9
45	49	Female	Never	old_3	Pancreas, gallbladder	36	34	10	7	3	53.2	165.7	58.9	168.4
45	49	Female	Never	old_3	Plasma cell neoplasm	27	26	7	6	1	Inf	896.1	Inf	894.4
45	49	Female	Never	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Never	old_3	Stomach, esophagus	32	30	8	6	2	59.7	213.9	62.7	220.5
45	49	Female	Never	old_3	Thyroid gland	0	0	2	0	2	Inf	353.1	Inf	352.4
45	49	Female	Never	old_3	Uterus	55	51	14	8	7	131.5	64.2	130.7	64.2
45	49	Female	Never	old_4	Anus	9	8	30	9	23	85.1	18.6	82.7	18.9
45	49	Female	Never	old_4	Bladder, urothelial	5	5	5	4	2	106.6	317	108.7	318.3
45	49	Female	Never	old_4	Bone and soft tissue	7	5	26	20	7	17.7	74.5	17.2	74.8
45	49	Female	Never	old_4	Breast	79	46	42	41	2	23	322.6	22.5	323.3
45	49	Female	Never	old_4	Cervix	4	2	45	44	1	9.7	511.4	9.9	509.2
45	49	Female	Never	old_4	Colon, rectum	81	68	18	17	2	20.7	288.8	21.1	289.6
45	49	Female	Never	old_4	Head and neck	35	33	13	6	7	83.9	64.8	80.6	65.5
45	49	Female	Never	old_4	Kidney	6	5	8	5	4	110.6	104.5	112.8	104.1
45	49	Female	Never	old_4	Liver, bile duct	16	15	9	6	4	68.7	114.2	83	115.3
45	49	Female	Never	old_4	Lung	87	86	3	2	2	141.3	317.4	148.6	317.5
45	49	Female	Never	old_4	Lymphoid lineage	58	52	11	9	2	186.5	299.5	169.3	297.6
45	49	Female	Never	old_4	Melanocytic lineage	2	2	5	4	1	Inf	414.8	Inf	414.4
45	49	Female	Never	old_4	Myeloid lineage	0	0	1	0	1	Inf	414.5	Inf	414.1
45	49	Female	Never	old_4	Neuroendocrine cells	36	36	3	2	1	127.5	477.9	127.9	489.4
45	49	Female	Never	old_4	Ovary	17	12	33	32	2	11.3	355.9	11.4	354.8
45	49	Female	Never	old_4	Pancreas, gallbladder	35	33	8	6	3	65.4	195.3	72.1	198.6
45	49	Female	Never	old_4	Plasma cell neoplasm	27	26	6	5	0	Inf	1054.8	Inf	1053.8
45	49	Female	Never	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Female	Never	old_4	Stomach, esophagus	31	30	6	4	2	81.6	254	85.8	261.1
45	49	Female	Never	old_4	Thyroid gland	0	0	1	0	1	Inf	414.8	Inf	414.4
45	49	Female	Never	old_4	Uterus	53	50	11	6	5	159.2	75.5	158.1	75.5
45	49	Male	Any	old_3	Anus	8	7	12	10	1	55.5	404.3	62.9	417.7
45	49	Male	Any	old_3	Bladder, urothelial	6	5	17	15	3	40	172.4	39.2	176.7
45	49	Male	Any	old_3	Bone and soft tissue	7	6	26	25	2	14.8	191.9	15.7	209.7
45	49	Male	Any	old_3	Breast	52	52	3	0	2	1185.1	243	1189.5	251.3
45	49	Male	Any	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Any	old_3	Colon, rectum	94	75	22	21	2	15.7	302.2	16.4	317.7
45	49	Male	Any	old_3	Head and neck	51	36	32	29	4	20.4	110.9	19.7	120.1
45	49	Male	Any	old_3	Kidney	7	6	20	15	5	28.8	77	29.2	82.3
45	49	Male	Any	old_3	Liver, bile duct	22	17	28	24	5	20.1	94.4	23.7	99
45	49	Male	Any	old_3	Lung	106	96	12	9	3	29.2	181.8	33.3	186.3
45	49	Male	Any	old_3	Lymphoid lineage	68	58	18	16	2	72.9	244.8	64.1	258.2
45	49	Male	Any	old_3	Melanocytic lineage	3	2	13	12	2	Inf	392.8	Inf	406.9
45	49	Male	Any	old_3	Myeloid lineage	0	0	2	0	1	Inf	392.5	Inf	406.6
45	49	Male	Any	old_3	Neuroendocrine cells	42	39	8	6	2	37.2	237	41.4	259.2
45	49	Male	Any	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Any	old_3	Pancreas, gallbladder	41	37	12	9	3	59.5	153.5	60.3	168.9
45	49	Male	Any	old_3	Plasma cell neoplasm	30	28	8	7	1	Inf	972.1	Inf	1006.8
45	49	Male	Any	old_3	Prostate	17	15	14	12	3	165.2	145.4	186	160.2
45	49	Male	Any	old_3	Stomach, esophagus	38	33	15	12	3	29.7	216.6	31.9	226.3
45	49	Male	Any	old_3	Thyroid gland	0	0	2	0	2	Inf	393	Inf	407
45	49	Male	Any	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Any	old_4	Anus	8	7	11	10	1	59.1	470.9	66.6	486.7
45	49	Male	Any	old_4	Bladder, urothelial	6	5	14	12	2	45.6	218.5	44.7	224.3
45	49	Male	Any	old_4	Bone and soft tissue	7	6	22	20	2	17.1	213.3	18.2	233.4
45	49	Male	Any	old_4	Breast	52	52	2	0	2	1465.6	275.1	1470.9	284.8
45	49	Male	Any	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Any	old_4	Colon, rectum	92	74	21	20	1	16.3	364.3	17	383.9
45	49	Male	Any	old_4	Head and neck	48	36	29	26	3	22.3	129.1	21.5	140.1
45	49	Male	Any	old_4	Kidney	7	6	15	11	4	37.2	90.6	37.8	97
45	49	Male	Any	old_4	Liver, bile duct	21	17	23	20	4	22.3	113.2	26.5	119
45	49	Male	Any	old_4	Lung	105	96	11	9	2	31.3	211.7	35.7	217.3
45	49	Male	Any	old_4	Lymphoid lineage	66	58	15	13	2	85.3	283.8	75.2	299.4
45	49	Male	Any	old_4	Melanocytic lineage	2	2	8	7	1	Inf	456.5	Inf	473.1
45	49	Male	Any	old_4	Myeloid lineage	0	0	1	0	1	Inf	456.2	Inf	472.8
45	49	Male	Any	old_4	Neuroendocrine cells	42	39	7	6	1	40.8	265.9	45.5	291.3
45	49	Male	Any	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Any	old_4	Pancreas, gallbladder	40	37	10	7	3	73.5	178.1	74.5	196.4
45	49	Male	Any	old_4	Plasma cell neoplasm	30	28	7	6	0	Inf	1131.5	Inf	1172.5
45	49	Male	Any	old_4	Prostate	16	15	10	8	2	268.5	161.2	325.4	177.7
45	49	Male	Any	old_4	Stomach, esophagus	37	33	12	10	2	37.3	253.6	40.1	265.3
45	49	Male	Any	old_4	Thyroid gland	0	0	1	0	1	Inf	456.6	Inf	473.2
45	49	Male	Any	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_3	Anus	8	7	12	10	2	55.8	268.7	63.2	280.5
45	49	Male	Current	old_3	Bladder, urothelial	7	5	27	24	4	23.1	127.9	22.5	131.9
45	49	Male	Current	old_3	Bone and soft tissue	7	6	28	24	5	15	75.9	15.9	84.7
45	49	Male	Current	old_3	Breast	53	53	4	0	4	1201.3	139.5	1205.8	145.1
45	49	Male	Current	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_3	Colon, rectum	101	75	27	25	3	12.9	176.3	13.5	188.4
45	49	Male	Current	old_3	Head and neck	76	37	55	52	6	11.6	56.6	11.2	62.5
45	49	Male	Current	old_3	Kidney	8	6	25	18	8	24.1	48.6	24.5	52.9
45	49	Male	Current	old_3	Liver, bile duct	25	17	38	33	6	14.6	67.5	17.3	71.5
45	49	Male	Current	old_3	Lung	131	99	29	25	5	10.8	90.4	12.3	93
45	49	Male	Current	old_3	Lymphoid lineage	69	58	18	15	3	73.4	172.7	64.5	184
45	49	Male	Current	old_3	Melanocytic lineage	3	2	13	11	2	Inf	263.6	Inf	275.6
45	49	Male	Current	old_3	Myeloid lineage	0	0	2	0	2	Inf	263.3	Inf	275.3
45	49	Male	Current	old_3	Neuroendocrine cells	48	40	20	17	4	14.4	93.7	16.3	104.6
45	49	Male	Current	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_3	Pancreas, gallbladder	44	38	17	12	5	44	83.5	44.4	93.1
45	49	Male	Current	old_3	Plasma cell neoplasm	30	28	8	7	1	Inf	650.2	Inf	679.8
45	49	Male	Current	old_3	Prostate	18	16	16	11	6	170	55.9	191.4	62.7
45	49	Male	Current	old_3	Stomach, esophagus	42	34	22	19	4	19.5	133.5	21	141.3
45	49	Male	Current	old_3	Thyroid gland	0	0	2	0	2	Inf	263.7	Inf	275.7
45	49	Male	Current	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_4	Anus	8	7	11	10	2	59.3	309.2	66.9	323.2
45	49	Male	Current	old_4	Bladder, urothelial	7	5	23	20	3	25.7	159.9	25.1	165.2
45	49	Male	Current	old_4	Bone and soft tissue	7	6	23	20	4	17.4	83.1	18.5	92.8
45	49	Male	Current	old_4	Breast	53	52	3	0	3	1483	156.5	1488.4	163.1
45	49	Male	Current	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_4	Colon, rectum	98	75	26	24	2	13.3	206.6	13.9	221.6
45	49	Male	Current	old_4	Head and neck	69	36	51	48	6	12.2	64.1	11.8	71
45	49	Male	Current	old_4	Kidney	7	6	19	13	6	30.7	55.3	31.2	60.4
45	49	Male	Current	old_4	Liver, bile duct	23	17	32	28	5	15.9	78.9	18.9	83.8
45	49	Male	Current	old_4	Lung	128	98	27	24	5	11.4	103.1	13	106.4
45	49	Male	Current	old_4	Lymphoid lineage	67	58	15	13	3	85.9	196.8	75.6	209.9
45	49	Male	Current	old_4	Melanocytic lineage	2	2	8	7	2	Inf	303	Inf	317.2
45	49	Male	Current	old_4	Myeloid lineage	0	0	2	0	2	Inf	302.7	Inf	316.9
45	49	Male	Current	old_4	Neuroendocrine cells	47	40	18	15	3	15.5	103.1	17.6	115.2
45	49	Male	Current	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
45	49	Male	Current	old_4	Pancreas, gallbladder	42	38	14	10	4	53.1	94.9	53.6	105.9
45	49	Male	Current	old_4	Plasma cell neoplasm	30	28	7	6	1	Inf	748.8	Inf	784
45	49	Male	Current	old_4	Prostate	17	15	13	8	5	276	61	334.5	68.5
45	49	Male	Current	old_4	Stomach, esophagus	40	33	18	16	3	23.6	153.4	25.4	162.7
