Sex	Exposure	Lower	Upper	SEER_Draw	NET	Stage	Rate
Male	Current	40	44	Urothelial Tract	NET	I	0
Male	Former	40	44	Urothelial Tract	NET	I	0
Male	Never	40	44	Urothelial Tract	NET	I	0
Male	Any	40	44	Urothelial Tract	NET	II	0
Male	Current	40	44	Urothelial Tract	NET	II	0
Male	Former	40	44	Urothelial Tract	NET	II	0
Male	Never	40	44	Urothelial Tract	NET	II	0
Male	Any	40	44	Urothelial Tract	NET	III	0
Male	Current	40	44	Urothelial Tract	NET	III	0
Male	Former	40	44	Urothelial Tract	NET	III	0
Male	Never	40	44	Urothelial Tract	NET	III	0
Male	Any	40	44	Urothelial Tract	NET	IV	0
Male	Current	40	44	Urothelial Tract	NET	IV	0
Male	Former	40	44	Urothelial Tract	NET	IV	0
Male	Never	40	44	Urothelial Tract	NET	IV	0
Male	Any	40	44	Uterus	No	I	0
Male	Current	40	44	Uterus	No	I	0
Male	Former	40	44	Uterus	No	I	0
Male	Never	40	44	Uterus	No	I	0
Male	Any	40	44	Uterus	No	II	0
Male	Current	40	44	Uterus	No	II	0
Male	Former	40	44	Uterus	No	II	0
Male	Never	40	44	Uterus	No	II	0
Male	Any	40	44	Uterus	No	III	0
Male	Current	40	44	Uterus	No	III	0
Male	Former	40	44	Uterus	No	III	0
Male	Never	40	44	Uterus	No	III	0
Male	Any	40	44	Uterus	No	IV	0
Male	Current	40	44	Uterus	No	IV	0
Male	Former	40	44	Uterus	No	IV	0
Male	Never	40	44	Uterus	No	IV	0
Male	Any	40	44	Uterus	NET	I	0
Male	Current	40	44	Uterus	NET	I	0
Male	Former	40	44	Uterus	NET	I	0
Male	Never	40	44	Uterus	NET	I	0
Male	Any	40	44	Uterus	NET	II	0
Male	Current	40	44	Uterus	NET	II	0
Male	Former	40	44	Uterus	NET	II	0
Male	Never	40	44	Uterus	NET	II	0
Male	Any	40	44	Uterus	NET	III	0
Male	Current	40	44	Uterus	NET	III	0
Male	Former	40	44	Uterus	NET	III	0
Male	Never	40	44	Uterus	NET	III	0
Male	Any	40	44	Uterus	NET	IV	0
Male	Current	40	44	Uterus	NET	IV	0
Male	Former	40	44	Uterus	NET	IV	0
Male	Never	40	44	Uterus	NET	IV	0
Male	Any	45	49	Anus	NotExpected	I	0.7090370934668313
Male	Current	45	49	Anus	NotExpected	I	0.7090370934668313
Male	Former	45	49	Anus	NotExpected	I	0.7090370934668313
Male	Never	45	49	Anus	NotExpected	I	0.7090370934668313
Male	Any	45	49	Anus	NotExpected	II	0.8035753725957422
Male	Current	45	49	Anus	NotExpected	II	0.8035753725957422
Male	Former	45	49	Anus	NotExpected	II	0.8035753725957422
Male	Never	45	49	Anus	NotExpected	II	0.8035753725957422
Male	Any	45	49	Anus	NotExpected	III	0.8366637702908609
Male	Current	45	49	Anus	NotExpected	III	0.8366637702908609
Male	Former	45	49	Anus	NotExpected	III	0.8366637702908609
Male	Never	45	49	Anus	NotExpected	III	0.8366637702908609
Male	Any	45	49	Anus	NotExpected	IV	0.2836148373867325
Male	Current	45	49	Anus	NotExpected	IV	0.2836148373867325
Male	Former	45	49	Anus	NotExpected	IV	0.2836148373867325
Male	Never	45	49	Anus	NotExpected	IV	0.2836148373867325
Male	Any	45	49	Bladder	No	I	1.965844838428656
Male	Current	45	49	Bladder	No	I	3.9021930992761167
Male	Former	45	49	Bladder	No	I	2.3713327295601028
Male	Never	45	49	Bladder	No	I	1.0005623331477225
Male	Any	45	49	Bladder	No	II	0.7399528324422469
Male	Current	45	49	Bladder	No	II	1.4688030205140439
Male	Former	45	49	Bladder	No	II	0.8925802970816116
Male	Never	45	49	Bladder	No	II	0.3766161591061652
Male	Any	45	49	Bladder	No	III	0.3165967342787723
Male	Current	45	49	Bladder	No	III	0.6284430834040188
Male	Former	45	49	Bladder	No	III	0.38190002760705766
Male	Never	45	49	Bladder	No	III	0.16113925215487662
Male	Any	45	49	Bladder	No	IV	0.8209426946996073
Male	Current	45	49	Bladder	No	IV	1.629567530222049
Male	Former	45	49	Bladder	No	IV	0.9902756529810917
Male	Never	45	49	Bladder	No	IV	0.4178378282620639
Male	Any	45	49	Bladder	NET	I	0.0072660954957115
Male	Current	45	49	Bladder	NET	I	0.014423166644581395
Male	Former	45	49	Bladder	NET	I	0.008764847422476388
Male	Never	45	49	Bladder	NET	I	0.0036982478575849735
Male	Any	45	49	Bladder	NET	II	0.00363304774785575
Male	Current	45	49	Bladder	NET	II	0.007211583322290697
Male	Former	45	49	Bladder	NET	II	0.004382423711238194
Male	Never	45	49	Bladder	NET	II	0.0018491239287924868
Male	Any	45	49	Bladder	NET	III	0.01089914324356725
Male	Current	45	49	Bladder	NET	III	0.02163474996687209
Male	Former	45	49	Bladder	NET	III	0.013147271133714583
Male	Never	45	49	Bladder	NET	III	0.00554737178637746
Male	Any	45	49	Bladder	NET	IV	0.0363304774785575
Male	Current	45	49	Bladder	NET	IV	0.07211583322290697
Male	Former	45	49	Bladder	NET	IV	0.043824237112381946
Male	Never	45	49	Bladder	NET	IV	0.018491239287924868
Male	Any	45	49	Breast	NotExpected	I	0.19949293060698975
Male	Current	45	49	Breast	NotExpected	I	0.19949293060698975
Male	Former	45	49	Breast	NotExpected	I	0.19949293060698975
Male	Never	45	49	Breast	NotExpected	I	0.19949293060698975
Male	Any	45	49	Breast	NotExpected	II	0.27929010284978567
Male	Current	45	49	Breast	NotExpected	II	0.27929010284978567
Male	Former	45	49	Breast	NotExpected	II	0.27929010284978567
Male	Never	45	49	Breast	NotExpected	II	0.27929010284978567
Male	Any	45	49	Breast	NotExpected	III	0.09430574901421333
Male	Current	45	49	Breast	NotExpected	III	0.09430574901421333
Male	Former	45	49	Breast	NotExpected	III	0.09430574901421333
Male	Never	45	49	Breast	NotExpected	III	0.09430574901421333
Male	Any	45	49	Breast	NotExpected	IV	0.08342431643565026
Male	Current	45	49	Breast	NotExpected	IV	0.08342431643565026
Male	Former	45	49	Breast	NotExpected	IV	0.08342431643565026
Male	Never	45	49	Breast	NotExpected	IV	0.08342431643565026
Male	Any	45	49	Cervix	No	I	0
Male	Current	45	49	Cervix	No	I	0
Male	Former	45	49	Cervix	No	I	0
Male	Never	45	49	Cervix	No	I	0
Male	Any	45	49	Cervix	No	II	0
Male	Current	45	49	Cervix	No	II	0
Male	Former	45	49	Cervix	No	II	0
Male	Never	45	49	Cervix	No	II	0
Male	Any	45	49	Cervix	No	III	0
Male	Current	45	49	Cervix	No	III	0
Male	Former	45	49	Cervix	No	III	0
Male	Never	45	49	Cervix	No	III	0
Male	Any	45	49	Cervix	No	IV	0
Male	Current	45	49	Cervix	No	IV	0
Male	Former	45	49	Cervix	No	IV	0
Male	Never	45	49	Cervix	No	IV	0
Male	Any	45	49	Cervix	NET	I	0
Male	Current	45	49	Cervix	NET	I	0
Male	Former	45	49	Cervix	NET	I	0
Male	Never	45	49	Cervix	NET	I	0
Male	Any	45	49	Cervix	NET	II	0
Male	Current	45	49	Cervix	NET	II	0
Male	Former	45	49	Cervix	NET	II	0
Male	Never	45	49	Cervix	NET	II	0
Male	Any	45	49	Cervix	NET	III	0
Male	Current	45	49	Cervix	NET	III	0
Male	Former	45	49	Cervix	NET	III	0
Male	Never	45	49	Cervix	NET	III	0
Male	Any	45	49	Cervix	NET	IV	0
Male	Current	45	49	Cervix	NET	IV	0
Male	Former	45	49	Cervix	NET	IV	0
Male	Never	45	49	Cervix	NET	IV	0
Male	Any	45	49	Colon/Rectum	No	I	5.641344162890565
Male	Current	45	49	Colon/Rectum	No	I	7.360606312939389
Male	Former	45	49	Colon/Rectum	No	I	5.849488460614082
Male	Never	45	49	Colon/Rectum	No	I	4.874573717178403
Male	Any	45	49	Colon/Rectum	No	II	7.144690252059249
Male	Current	45	49	Colon/Rectum	No	II	9.322113782605605
Male	Former	45	49	Colon/Rectum	No	II	7.408302343792532
Male	Never	45	49	Colon/Rectum	No	II	6.173585286493778
Male	Any	45	49	Colon/Rectum	No	III	10.083048517252585
Male	Current	45	49	Colon/Rectum	No	III	13.155969291498666
Male	Former	45	49	Colon/Rectum	No	III	10.45507493364132
Male	Never	45	49	Colon/Rectum	No	III	8.712562444701103
Male	Any	45	49	Colon/Rectum	No	IV	9.050447163076116
Male	Current	45	49	Colon/Rectum	No	IV	11.808671231525912
Male	Former	45	49	Colon/Rectum	No	IV	9.384374488629861
Male	Never	45	49	Colon/Rectum	No	IV	7.820312073858219
Male	Any	45	49	Colon/Rectum	NET	I	0.09788289784834885
Male	Current	45	49	Colon/Rectum	NET	I	0.12771379568910982
Male	Former	45	49	Colon/Rectum	NET	I	0.10149440717015346
Male	Never	45	49	Colon/Rectum	NET	I	0.08457867264179457
Male	Any	45	49	Colon/Rectum	NET	II	0.026353087882247765
Male	Current	45	49	Colon/Rectum	NET	II	0.034384483454760334
Male	Former	45	49	Colon/Rectum	NET	II	0.027325417315041317
Male	Never	45	49	Colon/Rectum	NET	II	0.022771181095867767
Male	Any	45	49	Colon/Rectum	NET	III	0.04894144892417442
Male	Current	45	49	Colon/Rectum	NET	III	0.06385689784455491
Male	Former	45	49	Colon/Rectum	NET	III	0.05074720358507673
Male	Never	45	49	Colon/Rectum	NET	III	0.042289336320897285
Male	Any	45	49	Colon/Rectum	NET	IV	0.1995305225370188
Male	Current	45	49	Colon/Rectum	NET	IV	0.2603396604431854
Male	Former	45	49	Colon/Rectum	NET	IV	0.20689244538531282
Male	Never	45	49	Colon/Rectum	NET	IV	0.1724103711544274
Male	Any	45	49	Esophagus	No	I	0.46569425258080005
Male	Current	45	49	Esophagus	No	I	0.957300952593689
Male	Former	45	49	Esophagus	No	I	0.5608657345784201
Male	Never	45	49	Esophagus	No	I	0.2252472829632209
Male	Any	45	49	Esophagus	No	II	0.656552552818833
Male	Current	45	49	Esophagus	No	II	1.3496374085747092
Male	Former	45	49	Esophagus	No	II	0.7907287405531825
Male	Never	45	49	Esophagus	No	II	0.31756174319404923
Male	Any	45	49	Esophagus	No	III	0.8397765210473443
Male	Current	45	49	Esophagus	No	III	1.7262804063164883
Male	Former	45	49	Esophagus	No	III	1.0113972262889543
Male	Never	45	49	Esophagus	No	III	0.4061836250156443
Male	Any	45	49	Esophagus	No	IV	2.0078293185041054
Male	Current	45	49	Esophagus	No	IV	4.127379516920332
Male	Former	45	49	Esophagus	No	IV	2.4181588228545
Male	Never	45	49	Esophagus	No	IV	0.9711481216283133
Male	Any	45	49	Esophagus	NET	I	0
Male	Current	45	49	Esophagus	NET	I	0
Male	Former	45	49	Esophagus	NET	I	0
Male	Never	45	49	Esophagus	NET	I	0
Male	Any	45	49	Esophagus	NET	II	0
Male	Current	45	49	Esophagus	NET	II	0
Male	Former	45	49	Esophagus	NET	II	0
Male	Never	45	49	Esophagus	NET	II	0
Male	Any	45	49	Esophagus	NET	III	0.010258017170416234
Male	Current	45	49	Esophagus	NET	III	0.021086817272364906
Male	Former	45	49	Esophagus	NET	III	0.012354394119573791
Male	Never	45	49	Esophagus	NET	III	0.0049616040640858596
Male	Any	45	49	Esophagus	NET	IV	0.02393537339763788
Male	Current	45	49	Esophagus	NET	IV	0.04920257363551811
Male	Former	45	49	Esophagus	NET	IV	0.028826919612338846
Male	Never	45	49	Esophagus	NET	IV	0.011577076149533672
Male	Any	45	49	Gallbladder	No	I	0.2567353741818063
Male	Current	45	49	Gallbladder	No	I	0.2567353741818063
Male	Former	45	49	Gallbladder	No	I	0.2567353741818063
Male	Never	45	49	Gallbladder	No	I	0.2567353741818063
Male	Any	45	49	Gallbladder	No	II	0.38132754106415345
Male	Current	45	49	Gallbladder	No	II	0.38132754106415345
Male	Former	45	49	Gallbladder	No	II	0.38132754106415345
Male	Never	45	49	Gallbladder	No	II	0.38132754106415345
Male	Any	45	49	Gallbladder	No	III	0.14724528813368304
Male	Current	45	49	Gallbladder	No	III	0.14724528813368304
Male	Former	45	49	Gallbladder	No	III	0.14724528813368304
Male	Never	45	49	Gallbladder	No	III	0.14724528813368304
Male	Any	45	49	Gallbladder	No	IV	0.4832665866951648
Male	Current	45	49	Gallbladder	No	IV	0.4832665866951648
Male	Former	45	49	Gallbladder	No	IV	0.4832665866951648
Male	Never	45	49	Gallbladder	No	IV	0.4832665866951648
Male	Any	45	49	Gallbladder	NET	I	0.005698898428009019
Male	Current	45	49	Gallbladder	NET	I	0.005698898428009019
Male	Former	45	49	Gallbladder	NET	I	0.005698898428009019
Male	Never	45	49	Gallbladder	NET	I	0.005698898428009019
Male	Any	45	49	Gallbladder	NET	II	0.005698898428009019
Male	Current	45	49	Gallbladder	NET	II	0.005698898428009019
Male	Former	45	49	Gallbladder	NET	II	0.005698898428009019
Male	Never	45	49	Gallbladder	NET	II	0.005698898428009019
Male	Any	45	49	Gallbladder	NET	III	0
Male	Current	45	49	Gallbladder	NET	III	0
Male	Former	45	49	Gallbladder	NET	III	0
Male	Never	45	49	Gallbladder	NET	III	0
Male	Any	45	49	Gallbladder	NET	IV	0.005698898428009019
Male	Current	45	49	Gallbladder	NET	IV	0.005698898428009019
Male	Former	45	49	Gallbladder	NET	IV	0.005698898428009019
Male	Never	45	49	Gallbladder	NET	IV	0.005698898428009019
Male	Any	45	49	Head and Neck	No	I	3.768133538796574
Male	Current	45	49	Head and Neck	No	I	9.914481409838697
Male	Former	45	49	Head and Neck	No	I	3.293149302207906
Male	Never	45	49	Head and Neck	No	I	1.7516751607488867
Male	Any	45	49	Head and Neck	No	II	2.4724661705668374
Male	Current	45	49	Head and Neck	No	II	6.505401051250628
Male	Former	45	49	Head and Neck	No	II	2.160804589461339
Male	Never	45	49	Head and Neck	No	II	1.1493641433304997
Male	Any	45	49	Head and Neck	No	III	3.3837918424103837
Male	Current	45	49	Head and Neck	No	III	8.903225156679547
Male	Former	45	49	Head and Neck	No	III	2.957254999038436
Male	Never	45	49	Head and Neck	No	III	1.5730079782119342
Male	Any	45	49	Head and Neck	No	IV	11.411382325693095
Male	Current	45	49	Head and Neck	No	IV	30.02492792884905
Male	Former	45	49	Head and Neck	No	IV	9.972944259052333
Male	Never	45	49	Head and Neck	No	IV	5.3047575846023065
Male	Any	45	49	Head and Neck	NET	I	0.008850054029378713
Male	Current	45	49	Head and Neck	NET	I	0.02328571831304204
Male	Former	45	49	Head and Neck	NET	I	0.0077344788742966485
Male	Never	45	49	Head and Neck	NET	I	0.004114084507604601
Male	Any	45	49	Head and Neck	NET	II	0.004425027014689356
Male	Current	45	49	Head and Neck	NET	II	0.01164285915652102
Male	Former	45	49	Head and Neck	NET	II	0.0038672394371483242
Male	Never	45	49	Head and Neck	NET	II	0.0020570422538023006
Male	Any	45	49	Head and Neck	NET	III	0.008850054029378713
Male	Current	45	49	Head and Neck	NET	III	0.02328571831304204
Male	Former	45	49	Head and Neck	NET	III	0.0077344788742966485
Male	Never	45	49	Head and Neck	NET	III	0.004114084507604601
Male	Any	45	49	Head and Neck	NET	IV	0.05310032417627227
Male	Current	45	49	Head and Neck	NET	IV	0.13971430987825223
Male	Former	45	49	Head and Neck	NET	IV	0.04640687324577989
Male	Never	45	49	Head and Neck	NET	IV	0.024684507045627607
Male	Any	45	49	Kidney	NotExpected	I	11.851213403034738
Male	Current	45	49	Kidney	NotExpected	I	15.066007885687913
Male	Former	45	49	Kidney	NotExpected	I	13.413607020806012
Male	Never	45	49	Kidney	NotExpected	I	9.720005087540587
Male	Any	45	49	Kidney	NotExpected	II	1.998397924028742
Male	Current	45	49	Kidney	NotExpected	II	2.540489134593565
Male	Former	45	49	Kidney	NotExpected	II	2.261854842412335
Male	Never	45	49	Kidney	NotExpected	II	1.6390252481248804
Male	Any	45	49	Kidney	NotExpected	III	2.3659603993411706
Male	Current	45	49	Kidney	NotExpected	III	3.0077576718491663
Male	Former	45	49	Kidney	NotExpected	III	2.677874572356032
Male	Never	45	49	Kidney	NotExpected	III	1.940488820547849
Male	Any	45	49	Kidney	NotExpected	IV	2.672857223388443
Male	Current	45	49	Kidney	NotExpected	IV	3.397904217518894
Male	Former	45	49	Kidney	NotExpected	IV	3.0252308517264987
Male	Never	45	49	Kidney	NotExpected	IV	2.192196269367028
Male	Any	45	49	Liver/Bile-duct	NotExpected	I	2.9876475008837278
Male	Current	45	49	Liver/Bile-duct	NotExpected	I	4.7395749621198915
Male	Former	45	49	Liver/Bile-duct	NotExpected	I	3.1145778322502142
Male	Never	45	49	Liver/Bile-duct	NotExpected	I	2.2569404581523296
Male	Any	45	49	Liver/Bile-duct	NotExpected	II	1.5344284017414285
Male	Current	45	49	Liver/Bile-duct	NotExpected	II	2.434202305294766
Male	Former	45	49	Liver/Bile-duct	NotExpected	II	1.599618657765132
Male	Never	45	49	Liver/Bile-duct	NotExpected	II	1.1591439549022695
Male	Any	45	49	Liver/Bile-duct	NotExpected	III	1.9575716100210985
Male	Current	45	49	Liver/Bile-duct	NotExpected	III	3.10547257889973
Male	Former	45	49	Liver/Bile-duct	NotExpected	III	2.040739123276965
Male	Never	45	49	Liver/Bile-duct	NotExpected	III	1.4787964661427286
Male	Any	45	49	Liver/Bile-duct	NotExpected	IV	1.9832166529471387
Male	Current	45	49	Liver/Bile-duct	NotExpected	IV	3.146155625784879
Male	Former	45	49	Liver/Bile-duct	NotExpected	IV	2.0674736969443486
Male	Never	45	49	Liver/Bile-duct	NotExpected	IV	1.498169345611847
Male	Any	45	49	Lung	No	I	1.8889555106613927
Male	Current	45	49	Lung	No	I	6.352428257136127
Male	Former	45	49	Lung	No	I	1.81041542952748
Male	Never	45	49	Lung	No	I	0.2662375631658059
Male	Any	45	49	Lung	No	II	0.7467963646800854
Male	Current	45	49	Lung	No	II	2.5114251249142825
Male	Former	45	49	Lung	No	II	0.7157456349294686
Male	Never	45	49	Lung	No	II	0.10525671101903951
Male	Any	45	49	Lung	No	III	4.257471431975193
Male	Current	45	49	Lung	No	III	14.317585393506427
Male	Former	45	49	Lung	No	III	4.0804518305047655
Male	Never	45	49	Lung	No	III	0.6000664456624656
Male	Any	45	49	Lung	No	IV	9.646119710451105
Male	Current	45	49	Lung	No	IV	32.43924119680949
Male	Former	45	49	Lung	No	IV	9.245047784505639
Male	Never	45	49	Lung	No	IV	1.359565850662594
Male	Any	45	49	Lung	NET	I	0.14963586605683976
Male	Current	45	49	Lung	NET	I	0.503215188740831
Male	Former	45	49	Lung	NET	I	0.14341421975849336
Male	Never	45	49	Lung	NET	I	0.02109032643507255
Male	Any	45	49	Lung	NET	II	0.0849284645187469
Male	Current	45	49	Lung	NET	II	0.2856086206366879
Male	Former	45	49	Lung	NET	II	0.08139725986292867
Male	Never	45	49	Lung	NET	II	0.011970185273960099
Male	Any	45	49	Lung	NET	III	0.8816383459565154
Male	Current	45	49	Lung	NET	III	2.9648894904189507
Male	Former	45	49	Lung	NET	III	0.844981078577069
Male	Never	45	49	Lung	NET	III	0.1242619233201572
Male	Any	45	49	Lung	NET	IV	2.446748620659137
Male	Current	45	49	Lung	NET	IV	8.228248356437915
Male	Former	45	49	Lung	NET	IV	2.3450162960510403
Male	Never	45	49	Lung	NET	IV	0.3448553376545647
Male	Any	45	49	Lymphoma	NotExpected	I	5.779935821688624
Male	Current	45	49	Lymphoma	NotExpected	I	5.779935821688624
Male	Former	45	49	Lymphoma	NotExpected	I	5.779935821688624
Male	Never	45	49	Lymphoma	NotExpected	I	5.779935821688624
Male	Any	45	49	Lymphoma	NotExpected	II	3.497697497240512
Male	Current	45	49	Lymphoma	NotExpected	II	3.497697497240512
Male	Former	45	49	Lymphoma	NotExpected	II	3.497697497240512
Male	Never	45	49	Lymphoma	NotExpected	II	3.497697497240512
Male	Any	45	49	Lymphoma	NotExpected	III	3.7058495268318703
Male	Current	45	49	Lymphoma	NotExpected	III	3.7058495268318703
Male	Former	45	49	Lymphoma	NotExpected	III	3.7058495268318703
Male	Never	45	49	Lymphoma	NotExpected	III	3.7058495268318703
Male	Any	45	49	Lymphoma	NotExpected	IV	7.255585031470222
Male	Current	45	49	Lymphoma	NotExpected	IV	7.255585031470222
Male	Former	45	49	Lymphoma	NotExpected	IV	7.255585031470222
Male	Never	45	49	Lymphoma	NotExpected	IV	7.255585031470222
Male	Any	45	49	Melanoma	NotExpected	I	17.37979525712986
Male	Current	45	49	Melanoma	NotExpected	I	17.37979525712986
Male	Former	45	49	Melanoma	NotExpected	I	17.37979525712986
Male	Never	45	49	Melanoma	NotExpected	I	17.37979525712986
Male	Any	45	49	Melanoma	NotExpected	II	2.3954005992760536
Male	Current	45	49	Melanoma	NotExpected	II	2.3954005992760536
Male	Former	45	49	Melanoma	NotExpected	II	2.3954005992760536
Male	Never	45	49	Melanoma	NotExpected	II	2.3954005992760536
Male	Any	45	49	Melanoma	NotExpected	III	2.1063005269496333
Male	Current	45	49	Melanoma	NotExpected	III	2.1063005269496333
Male	Former	45	49	Melanoma	NotExpected	III	2.1063005269496333
Male	Never	45	49	Melanoma	NotExpected	III	2.1063005269496333
Male	Any	45	49	Melanoma	NotExpected	IV	1.021236619127095
Male	Current	45	49	Melanoma	NotExpected	IV	1.021236619127095
Male	Former	45	49	Melanoma	NotExpected	IV	1.021236619127095
Male	Never	45	49	Melanoma	NotExpected	IV	1.021236619127095
Male	Any	45	49	Ovary	NotExpected	I	0
Male	Current	45	49	Ovary	NotExpected	I	0
Male	Former	45	49	Ovary	NotExpected	I	0
Male	Never	45	49	Ovary	NotExpected	I	0
Male	Any	45	49	Ovary	NotExpected	II	0
Male	Current	45	49	Ovary	NotExpected	II	0
Male	Former	45	49	Ovary	NotExpected	II	0
Male	Never	45	49	Ovary	NotExpected	II	0
Male	Any	45	49	Ovary	NotExpected	III	0
Male	Current	45	49	Ovary	NotExpected	III	0
Male	Former	45	49	Ovary	NotExpected	III	0
Male	Never	45	49	Ovary	NotExpected	III	0
Male	Any	45	49	Ovary	NotExpected	IV	0.04103206868166494
Male	Current	45	49	Ovary	NotExpected	IV	0.04103206868166494
Male	Former	45	49	Ovary	NotExpected	IV	0.04103206868166494
Male	Never	45	49	Ovary	NotExpected	IV	0.04103206868166494
Male	Any	45	49	Pancreas	No	I	0.21743633116964248
Male	Current	45	49	Pancreas	No	I	0.3248216080867972
Male	Former	45	49	Pancreas	No	I	0.20161341191594312
Male	Never	45	49	Pancreas	No	I	0.18667908510735473
Male	Any	45	49	Pancreas	No	II	1.618692687596227
Male	Current	45	49	Pancreas	No	II	2.4181164157572677
Male	Former	45	49	Pancreas	No	II	1.5008998442631318
Male	Never	45	49	Pancreas	No	II	1.3897220780214183
Male	Any	45	49	Pancreas	No	III	0.5073514393958324
Male	Current	45	49	Pancreas	No	III	0.75791708553586
Male	Former	45	49	Pancreas	No	III	0.4704312944705339
Male	Never	45	49	Pancreas	No	III	0.43558453191716096
Male	Any	45	49	Pancreas	No	IV	3.5514600757708266
Male	Current	45	49	Pancreas	No	IV	5.30541959875102
Male	Former	45	49	Pancreas	No	IV	3.293019061293737
Male	Never	45	49	Pancreas	No	IV	3.0490917234201267
Male	Any	45	49	Pancreas	NET	I	0.10081389060197148
Male	Current	45	49	Pancreas	NET	I	0.1506028449186359
Male	Former	45	49	Pancreas	NET	I	0.09347762788053264
